[17/Jan 12:05:11] DEBUG : org.jbox2d.testbed.framework.j2d.TestPanelJ2D - dbImage is null, creating a new one
[17/Jan 12:05:11] DEBUG : org.reflections.Reflections - going to scan these urls:
	file:/afs/inf.ed.ac.uk/user/s10/s1039116/workspace/SDP/UoE-SDP-2013-Group-6/bin/

[17/Jan 12:05:12] INFO : org.reflections.Reflections - Reflections took 544 ms to scan 1 urls, producing 79 keys and 278 values 
[17/Jan 12:05:12] DEBUG : balle.strategy.StrategyFactory - ---------------------- getRunnableStrategies
[17/Jan 12:05:12] DEBUG : balle.strategy.StrategyFactory - Found 19 runnable strategies
[17/Jan 12:05:12] INFO : balle.strategy.StrategyRunner - StrategyRunner initialised
[17/Jan 12:05:27] INFO : balle.strategy.Game - Starting game strategy with initial strategy turned on
[17/Jan 12:05:27] INFO : balle.strategy.StrategyRunner - Started balle.strategy.friendly1.Game
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:32] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:32] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Kicking the ball
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Stopping
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:33] INFO : balle.strategy.planner.BackingOffStrategy - Finished backing off
[17/Jan 12:05:33] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.planner.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.planner.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.planner.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.planner.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:33] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:33] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:34] INFO : balle.strategy.planner.BackingOffStrategy - We're stuck! Back off
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:34] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:34] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:34] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:35] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:35] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:35] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:35] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] WARN : balle.strategy.planner.BackingOffStrategy - Backing off!
[17/Jan 12:05:35] INFO : balle.strategy.planner.BackingOffStrategy - Finished backing off
[17/Jan 12:05:35] INFO : balle.strategy.planner.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] INFO : balle.strategy.friendly1.Game - Ball is near our robot, turning to it
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
[17/Jan 12:05:35] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.GoToBall
