[17/Jan 14:43:28] DEBUG : org.jbox2d.testbed.framework.j2d.TestPanelJ2D - dbImage is null, creating a new one
[17/Jan 14:43:29] DEBUG : org.reflections.Reflections - going to scan these urls:
	file:/afs/inf.ed.ac.uk/user/s10/s1039116/workspace/SDP/UoE-SDP-2013-Group-6/bin/

[17/Jan 14:43:29] INFO : org.reflections.Reflections - Reflections took 680 ms to scan 1 urls, producing 79 keys and 278 values 
[17/Jan 14:43:29] DEBUG : balle.strategy.StrategyFactory - ---------------------- getRunnableStrategies
[17/Jan 14:43:30] DEBUG : balle.strategy.StrategyFactory - Found 19 runnable strategies
[17/Jan 14:43:30] INFO : balle.strategy.StrategyRunner - StrategyRunner initialised
[17/Jan 14:43:42] INFO : balle.strategy.Game - Starting game strategy with initial strategy turned on
[17/Jan 14:43:42] INFO : balle.strategy.StrategyRunner - Started balle.strategy.friendly1.Game
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:46] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:46] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Opponent is blocking the target, avoiding it
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.friendly1.GoToBall - Approaching target from wrong side, calculating overshoot target
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:46)
	at balle.strategy.bezierNav.BezierNav.getBestPath(BezierNav.java:258)
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:230)
	... 6 more
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:46)
	at balle.strategy.bezierNav.BezierNav.getBestPath(BezierNav.java:258)
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:230)
	... 6 more
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:46)
	at balle.strategy.bezierNav.BezierNav.getBestPath(BezierNav.java:258)
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:230)
	... 6 more
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:46)
	at balle.strategy.bezierNav.BezierNav.getBestPath(BezierNav.java:258)
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:230)
	... 6 more
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:46)
	at balle.strategy.bezierNav.BezierNav.getBestPath(BezierNav.java:258)
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:230)
	... 6 more
[17/Jan 14:43:47] INFO : balle.strategy.planner.KickFromWall - Getting closer to the wall
[17/Jan 14:43:47] DEBUG : balle.strategy.Game - Selected strategy: balle.strategy.planner.SimpleGoToBallFaceGoal
[17/Jan 14:43:47] ERROR : balle.strategy.Game - Game catch block.
balle.strategy.ConfusedException: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.bezierNav.BezierNav.step(BezierNav.java:233)
	at balle.strategy.planner.SimpleGoToBallFaceGoal.onStep(SimpleGoToBallFaceGoal.java:70)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.Game.onStep(Game.java:208)
	at balle.strategy.planner.AbstractPlanner.step(AbstractPlanner.java:24)
	at balle.strategy.StrategyRunner.actionOnChange(StrategyRunner.java:69)
	at balle.world.processing.AbstractWorldProcessor.run(AbstractWorldProcessor.java:57)
Caused by: balle.strategy.pathFinding.ValidPathNotFoundException: This many failures 1, and this many possible solutions 0.
 Already collided with Wall
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:203)
	at balle.strategy.pathFinding.SimplePathFinder.getPath(SimplePathFinder.java:97)
	at balle.strategy.pathFinding.SimplePathFinder.getPaths(SimplePathFinder.java:61)
